Source,Target,EdgeType,weight,final_label
Patient 76497,Doctor 8149,4,0.091711171,0
Patient 76614,Doctor 5621,4,0.517991006,0
Patient 76617,Doctor 4345,4,0.330163836,0
Patient 76673,Doctor 1353,4,0.344483346,0
Patient 76674,Doctor 8178,4,0.321479678,0
Patient 76704,Doctor 1966,4,0.186403021,0
Patient 76725,Doctor 8131,4,0.212523997,0
Patient 76733,Doctor 4244,4,0.012628562,0
Patient 76814,Doctor 6043,4,0.470324278,0
Patient 76846,Doctor 2276,4,0.536488652,0
Patient 76932,Doctor 3358,4,0.270910859,0
Patient 77005,Doctor 6043,4,0.34269318,0
Patient 77040,Doctor 1543,4,0.052314203,0
Patient 77062,Doctor 5433,4,0.074159957,0
Patient 77074,Doctor 1949,4,0.007793408,0
Patient 77090,Doctor 5164,4,0.587874889,0
Patient 77116,Doctor 2760,4,0.085060932,0
Patient 77124,Doctor 1265,4,0.031844214,0
Patient 77229,Doctor 7267,4,0.348306417,0
Patient 77324,Doctor 1340,4,0.026504571,0
Patient 77362,Doctor 2633,4,0.098799504,0
Patient 77365,Doctor 683,4,0.487099648,0
Patient 77375,Doctor 3888,4,0.358794421,0
Patient 77398,Doctor 6575,4,0.128864571,0
Patient 77469,Doctor 2940,4,0.055551659,0
Patient 77523,Doctor 1814,4,0.065577388,0
Patient 77540,Doctor 6043,4,0.509007871,0
Patient 77579,Doctor 1663,4,0.075559072,0
Patient 77668,Doctor 7475,4,0.079912245,0
Patient 77696,Doctor 8283,4,0.038128216,0
Patient 77739,Doctor 6940,4,0.016149946,0
Patient 77751,Doctor 7506,4,0.045393374,0
Patient 77843,Doctor 6877,4,0.001856366,0
Patient 77858,Doctor 3320,4,0.047981802,0
Patient 77917,Doctor 5736,4,0.034988455,0
Patient 77924,Doctor 6977,4,0.119342096,0
Patient 77929,Doctor 8875,4,0.010804023,0
Patient 78001,Doctor 5098,4,0.094340295,0
Patient 78047,Doctor 2715,4,0.03484508,0
Patient 78092,Doctor 8868,4,0.353325576,0
Patient 78109,Doctor 4084,4,0.158936635,0
Patient 78137,Doctor 8447,4,0.20567444,0
Patient 78149,Doctor 3319,4,0.234619379,0
Patient 78162,Doctor 8119,4,0.16227214,0
Patient 78166,Doctor 6575,4,0.028445709,0
Patient 78393,Doctor 5181,4,0.019247876,0
Patient 78422,Doctor 683,4,0.549316347,0
Patient 78430,Doctor 8596,4,0.568514466,0
Patient 78442,Doctor 2843,4,0.014732908,0
Patient 78442,Doctor 7739,4,0.04590942,0
Patient 78513,Doctor 2864,4,0.045595471,0
Patient 78540,Doctor 1115,4,0.38429904,0
Patient 78652,Doctor 6043,4,0.125082001,0
Patient 78711,Doctor 1057,4,0.189801678,0
Patient 78745,Doctor 6043,4,0.052634001,0
Patient 78747,Doctor 7082,4,0.033797279,0
Patient 78760,Doctor 1394,4,0.087904036,0
Patient 78761,Doctor 6575,4,0.044415981,0
Patient 78794,Doctor 1603,4,0.048702735,0
Patient 78829,Doctor 874,4,0.007526014,0
Patient 78941,Doctor 6380,4,0.199833661,0
Patient 78960,Doctor 5599,4,0.012070421,0
Patient 79007,Doctor 4345,4,0.346017778,0
Patient 79151,Doctor 8811,4,0.008485027,0
Patient 79199,Doctor 7828,4,0.043809749,0
Patient 79223,Doctor 3870,4,0.189649552,0
Patient 79355,Doctor 5665,4,0.028244685,0
Patient 79411,Doctor 2915,4,0.206835702,0
Patient 79441,Doctor 1902,4,0.153060526,0
Patient 79442,Doctor 3010,4,0.007413463,0
Patient 79464,Doctor 3333,4,0.026464406,0
Patient 79541,Doctor 5482,4,0.280347377,0
Patient 79549,Doctor 7589,4,0.152742058,0
Patient 79570,Doctor 6001,4,0.478772253,0
Patient 79574,Doctor 1966,4,0.56422621,0
Patient 79607,Doctor 3689,4,0.470773101,0
Patient 79664,Doctor 7579,4,0.109834909,0
Patient 79667,Doctor 6483,4,0.020201659,0
Patient 79684,Doctor 8016,4,0.053576678,0
Patient 79701,Doctor 6267,4,0.013741504,0
Patient 79706,Doctor 627,4,0.534120917,0
Patient 79784,Doctor 7899,4,0.010578335,0
Patient 79826,Doctor 8463,4,0.509650707,0
Patient 79858,Doctor 8131,4,0.116162144,0
Patient 79886,Doctor 6521,4,0.072576664,0
Patient 79910,Doctor 7714,4,0.033955447,0
Patient 79912,Doctor 1118,4,0.005192643,0
Patient 79936,Doctor 4561,4,0.056950722,0
Patient 80041,Doctor 539,4,0.039271798,0
Patient 80108,Doctor 8149,4,0.173461497,0
Patient 80110,Doctor 4484,4,0.055421866,0
Patient 80141,Doctor 7822,4,0.57817781,0
Patient 80195,Doctor 5998,4,0.056353852,0
Patient 80213,Doctor 76,4,0.02570596,0
Patient 80247,Doctor 6575,4,0.135728747,0
Patient 80320,Doctor 4813,4,0.162600309,0
Patient 80431,Doctor 1966,4,0.522239268,0
Patient 80538,Doctor 8324,4,0.069307402,0
Patient 80550,Doctor 1377,4,0.070376158,0
Patient 80654,Doctor 6234,4,0.227332622,0
Patient 80683,Doctor 7975,4,0.024115112,0
Patient 80748,Doctor 5041,4,0.329662919,0
Patient 80772,Doctor 7822,4,0.11196962,0
Patient 80846,Doctor 726,4,0.0023719,0
Patient 80847,Doctor 7822,4,0.538390338,0
Patient 80955,Doctor 1556,4,0.029001147,0
Patient 80957,Doctor 6575,4,0.128884465,0
Patient 80993,Doctor 1814,4,0.239867106,0
Patient 81023,Doctor 3371,4,0.424724638,0
Patient 81044,Doctor 3669,4,0.198800266,0
Patient 81085,Doctor 2022,4,0.020953635,0
Patient 81164,Doctor 3319,4,0.245574266,0
Patient 81239,Doctor 5802,4,0.031257577,0
Patient 81252,Doctor 1329,4,0.251823366,0
Patient 81346,Doctor 3813,4,0.075807579,0
Patient 81417,Doctor 6271,4,0.035256006,0
Patient 81542,Doctor 3198,4,0.159244284,0
Patient 81713,Doctor 5164,4,0.2418762,0
Patient 81790,Doctor 7506,4,0.044971216,0
Patient 81793,Doctor 8509,4,0.130322427,0
Patient 81872,Doctor 2178,4,0.069334708,0
Patient 82022,Doctor 4649,4,0.120617285,0
Patient 82141,Doctor 2160,4,0.145415395,0
Patient 82200,Doctor 5394,4,0.038160585,0
Patient 82215,Doctor 2498,4,0.070415497,0
Patient 82237,Doctor 5368,4,0.497330338,0
Patient 82299,Doctor 7390,4,0.04235138,0
Patient 82305,Doctor 8792,4,0.080962807,0
Patient 82372,Doctor 2734,4,0.055363763,0
Patient 82391,Doctor 7108,4,0.088743865,0
Patient 82460,Doctor 2656,4,0.056559887,0
Patient 82575,Doctor 7117,4,0.01776571,0
Patient 82660,Doctor 7043,4,0.146698162,0
Patient 82709,Doctor 1598,4,0.562129974,0
Patient 82791,Doctor 7497,4,0.055988111,0
Patient 82802,Doctor 3639,4,0.049938105,0
Patient 82827,Doctor 8969,4,0.219338432,0
Patient 82846,Doctor 7036,4,0.010882155,0
Patient 82917,Doctor 6043,4,0.487826616,0
Patient 82951,Doctor 1370,4,0.035947338,0
Patient 82964,Doctor 5039,4,0.241801918,0
Patient 82998,Doctor 8089,4,0.040164769,0
Patient 83000,Doctor 8175,4,0.072381608,0
Patient 83017,Doctor 8856,4,0.06180618,0
Patient 83039,Doctor 1814,4,0.097249217,0
Patient 83256,Doctor 6047,4,0.042768478,0
Patient 83291,Doctor 4649,4,0.184975445,0
Patient 83444,Doctor 1344,4,0.221214578,0
Patient 83453,Doctor 7012,4,0.025408192,0
Patient 83486,Doctor 2633,4,0.10971351,0
Patient 83517,Doctor 6035,4,0.083327323,0
Patient 83547,Doctor 3309,4,0.327320874,0
Patient 83552,Doctor 6001,4,0.291247219,0
Patient 83598,Doctor 1368,4,0.051404383,0
Patient 83612,Doctor 2160,4,0.017212166,0
Patient 83650,Doctor 6100,4,0.035013236,0
Patient 83679,Doctor 5164,4,0.272892654,0
Patient 83681,Doctor 2160,4,0.149011001,0
Patient 83688,Doctor 7108,4,0.539591968,0
Patient 83712,Doctor 7997,4,0.015684156,0
Patient 83854,Doctor 6575,4,0.06380251,0
Patient 83902,Doctor 1300,4,0.035676673,0
Patient 83923,Doctor 5339,4,0.014107215,0
Patient 83923,Doctor 7945,4,0.014652935,0
Patient 83950,Doctor 6160,4,0.071928307,0
Patient 83984,Doctor 4259,4,0.540108442,0
Patient 83997,Doctor 3669,4,0.518619537,0
Patient 83998,Doctor 6056,4,0.046464168,0
Patient 84073,Doctor 8969,4,0.093526199,0
Patient 84093,Doctor 1902,4,0.342572272,0
Patient 84118,Doctor 2990,4,0.052213222,0
Patient 84126,Doctor 8741,4,0.029814554,0
Patient 84128,Doctor 6025,4,0.410923511,0
Patient 84144,Doctor 4233,4,0.058578942,0
Patient 84160,Doctor 1814,4,0.225343049,0
Patient 84262,Doctor 6996,4,0.059536066,0
Patient 84355,Doctor 1966,4,0.214027345,0
Patient 84408,Doctor 7975,4,0.118490875,0
Patient 84411,Doctor 2276,4,0.521321237,0
Patient 84427,Doctor 7553,4,0.18942152,0
Patient 84533,Doctor 8859,4,0.084909283,0
Patient 84594,Doctor 2026,4,0.087757841,0
Patient 84654,Doctor 5016,4,0.091687381,0
Patient 84730,Doctor 7122,4,0.024177469,0
Patient 84739,Doctor 1344,4,0.29984346,0
Patient 84755,Doctor 7176,4,0.008159869,0
Patient 84769,Doctor 3309,4,0.134523064,0
Patient 84995,Doctor 2867,4,0.108631738,0
Patient 85056,Doctor 1598,4,0.196235657,0
Patient 85173,Doctor 5962,4,0.023444287,0
Patient 85173,Doctor 7237,4,0.006653376,0
Patient 85173,Doctor 8149,4,0.021901362,0
Patient 85222,Doctor 2517,4,0.168050259,0
Patient 85260,Doctor 6452,4,0.034702513,0
Patient 85315,Doctor 4570,4,0.496853501,0
Patient 85340,Doctor 683,4,0.136442974,0
Patient 85361,Doctor 4377,4,0.069686204,0
Patient 85396,Doctor 1344,4,0.286426753,0
Patient 85418,Doctor 3989,4,0.205698222,0
Patient 85425,Doctor 1966,4,0.520599604,0
Patient 85470,Doctor 5757,4,0.008595641,0
Patient 85516,Doctor 3669,4,0.458086342,0
Patient 85990,Doctor 8463,4,0.527836442,0
Patient 85996,Doctor 8273,4,0.04143675,0
Patient 86092,Doctor 2399,4,0.137596339,0
Patient 86182,Doctor 1375,4,0.276343644,0
Patient 86215,Doctor 693,4,0.001587757,0
Patient 86225,Doctor 7805,4,0.373536199,0
Patient 86249,Doctor 1977,4,0.074333601,0
Patient 86298,Doctor 8868,4,0.209011436,0
Patient 86313,Doctor 8868,4,0.213557288,0
Patient 86332,Doctor 7822,4,0.550492525,0
Patient 86385,Doctor 2887,4,0.048070494,0
Patient 86488,Doctor 8910,4,0.104796149,0
Patient 86540,Doctor 1375,4,0.253771842,0
Patient 86545,Doctor 866,4,0.259650946,0
Patient 86605,Doctor 7997,4,0.023443487,0
Patient 86606,Doctor 8585,4,0.024512885,0
Patient 86730,Doctor 1110,4,0.300181329,0
Patient 86809,Doctor 7649,4,0.002555251,0
Patient 86829,Doctor 7189,4,0.031078834,0
Patient 87076,Doctor 3828,4,0.06849771,0
Patient 87206,Doctor 8812,4,0.01181681,0
Patient 87418,Doctor 8697,4,0.014603396,0
Patient 87427,Doctor 1728,4,0.017868608,0
Patient 87454,Doctor 7822,4,0.253214478,0
Patient 87515,Doctor 8473,4,0.046386771,0
Patient 87522,Doctor 3702,4,0.035584509,0
Patient 87522,Doctor 5736,4,0.045154702,0
Patient 87615,Doctor 5638,4,0.551892102,0
Patient 87644,Doctor 4152,4,0.21495162,0
Patient 87690,Doctor 4666,4,0.002401524,0
Patient 87705,Doctor 7821,4,0.530594528,0
Patient 87709,Doctor 6380,4,0.117825337,0
Patient 87712,Doctor 7082,4,0.1675497,0
Patient 87773,Doctor 8265,4,0.031070257,0
Patient 87824,Doctor 4649,4,0.053900361,0
Patient 87841,Doctor 3473,4,0.105069488,0
Patient 87915,Doctor 7079,4,0.007810151,0
Patient 87952,Doctor 6043,4,0.48978126,0
Patient 87987,Doctor 3660,4,0.03703519,0
Patient 88027,Doctor 2915,4,0.196426868,0
Patient 88152,Doctor 5638,4,0.565131068,0
Patient 88187,Doctor 2153,4,0.209569186,0
Patient 88194,Doctor 779,4,0.02977938,0
Patient 88311,Doctor 1993,4,0.205717966,0
Patient 88322,Doctor 6081,4,0.091548122,0
Patient 88350,Doctor 1844,4,0.023598218,0
Patient 88356,Doctor 4423,4,0.033136949,0
Patient 88414,Doctor 3309,4,0.343998015,0
Patient 88415,Doctor 8341,4,0.520593584,0
Patient 88471,Doctor 4649,4,0.050347276,0
Patient 88592,Doctor 5478,4,0.209913552,0
Patient 88663,Doctor 1993,4,0.21067062,0
Patient 88706,Doctor 7803,4,0.484656662,0
Patient 88721,Doctor 8619,4,0.08725743,0
Patient 88756,Doctor 24,4,0.169244155,0
Patient 88889,Doctor 3989,4,0.204083607,0
Patient 89005,Doctor 7579,4,0.21231623,0
Patient 89081,Doctor 2483,4,0.036931682,0
Patient 89118,Doctor 3915,4,0.182939202,0
Patient 89124,Doctor 7082,4,0.150141209,0
Patient 89183,Doctor 6650,4,0.002887386,0
Patient 89235,Doctor 7149,4,0.039730173,0
Patient 89265,Doctor 807,4,0.118192315,0
Patient 89283,Doctor 7325,4,0.109352931,0
Patient 89310,Doctor 6081,4,0.285505205,0
Patient 89330,Doctor 3660,4,0.059279997,0
Patient 89330,Doctor 5478,4,0.170122713,0
Patient 89372,Doctor 1911,4,0.064876765,0
Patient 89382,Doctor 7108,4,0.076345854,0
Patient 89419,Doctor 1344,4,0.268145591,0
Patient 89461,Doctor 8868,4,0.050112389,0
Patient 89524,Doctor 3319,4,0.274823338,0
Patient 89581,Doctor 4124,4,0.07346756,0
Patient 89615,Doctor 3132,4,0.033168994,0
Patient 89651,Doctor 1344,4,0.308361113,0
Patient 89672,Doctor 3355,4,0.007662375,0
Patient 89672,Doctor 5917,4,0.005211121,0
Patient 89743,Doctor 6043,4,0.442629963,0
Patient 89743,Doctor 8149,4,0.100691684,0
Patient 89902,Doctor 7382,4,0.120227143,0
Patient 89934,Doctor 3623,4,0.006040596,0
Patient 89934,Doctor 7196,4,0.009653131,0
Patient 89940,Doctor 5450,4,0.102462515,0
Patient 89948,Doctor 6043,4,0.546907961,0
Patient 89966,Doctor 1264,4,0.01771049,0
Patient 90062,Doctor 8979,4,0.004249248,0
Patient 90294,Doctor 6244,4,0.049255498,0
Patient 90332,Doctor 3193,4,0.029050704,0
Patient 90340,Doctor 1598,4,0.556890845,0
Patient 90412,Doctor 3198,4,0.070179649,0
Patient 90421,Doctor 1115,4,0.379249036,0
Patient 90491,Doctor 5027,4,0.059304297,0
Patient 90558,Doctor 1598,4,0.546202004,0
Patient 90566,Doctor 5394,4,0.070434384,0
Patient 90589,Doctor 8741,4,0.172027245,0
Patient 90614,Doctor 7325,4,0.102771699,0
Patient 90632,Doctor 5478,4,0.191442981,0
Patient 90658,Doctor 8868,4,0.181714639,0
Patient 90664,Doctor 2045,4,0.21458599,0
Patient 90703,Doctor 2915,4,0.19329913,0
Patient 90725,Doctor 1555,4,0.274763912,0
Patient 90837,Doctor 3508,4,0.05961667,0
Patient 90842,Doctor 7725,4,0.00232702,0
Patient 90901,Doctor 8798,4,0.017724862,0
Patient 90997,Doctor 12,4,0.184439197,0
Patient 91016,Doctor 3309,4,0.171538517,0
Patient 91023,Doctor 3525,4,0.016468851,0
Patient 91162,Doctor 5680,4,0.019884212,0
Patient 91162,Doctor 6025,4,0.269925088,0
Patient 91213,Doctor 1344,4,0.148150057,0
Patient 91213,Doctor 5478,4,0.095505953,0
Patient 91400,Doctor 6316,4,0.041730318,0
Patient 91406,Doctor 24,4,0.482119858,0
Patient 91420,Doctor 2625,4,0.002984573,0
Patient 91431,Doctor 4985,4,0.027784219,0
Patient 91447,Doctor 3688,4,0.027077952,0
Patient 91566,Doctor 7059,4,0.149291292,0
Patient 91580,Doctor 7822,4,0.217519149,0
Patient 91581,Doctor 3309,4,0.354250759,0
Patient 91587,Doctor 8762,4,0.029349558,0
Patient 91611,Doctor 3813,4,0.190288395,0
Patient 91684,Doctor 5215,4,0.099317089,0
Patient 91696,Doctor 6201,4,0.214510143,0
Patient 91701,Doctor 6043,4,0.499878079,0
Patient 91715,Doctor 5016,4,0.085697509,0
Patient 91734,Doctor 7822,4,0.622551858,0
Patient 91753,Doctor 5209,4,0.115893729,0
Patient 91775,Doctor 3915,4,0.169757843,0
Patient 91839,Doctor 4592,4,0.13233012,0
Patient 91872,Doctor 3132,4,0.036256664,0
Patient 91914,Doctor 5544,4,0.103660062,0
Patient 91952,Doctor 8273,4,0.010652331,0
Patient 91979,Doctor 8856,4,0.062981091,0
Patient 92053,Doctor 6043,4,0.101175882,0
Patient 92055,Doctor 7108,4,0.626014292,0
Patient 92143,Doctor 7267,4,0.399555385,0
Patient 92165,Doctor 8868,4,0.31663996,0
Patient 92207,Doctor 1676,4,0.231559083,0
Patient 92252,Doctor 5638,4,0.555451691,0
Patient 92290,Doctor 4967,4,0.096250936,0
Patient 92365,Doctor 1342,4,0.005919362,0
Patient 92365,Doctor 1402,4,0.007774476,0
Patient 92434,Doctor 7822,4,0.609877706,0
Patient 92511,Doctor 1276,4,0.002429363,0
Patient 92511,Doctor 4092,4,0.01362813,0
Patient 92511,Doctor 8119,4,0.036322832,0
Patient 92558,Doctor 7044,4,0.045678481,0
Patient 92595,Doctor 884,4,0.014040968,0
Patient 92622,Doctor 5224,4,0.0708462,0
Patient 92656,Doctor 7834,4,0.05789531,0
Patient 92695,Doctor 7771,4,0.073394358,0
Patient 92701,Doctor 7707,4,0.028741071,0
Patient 92755,Doctor 1344,4,0.308143556,0
Patient 92759,Doctor 2633,4,0.035580404,0
Patient 92759,Doctor 7822,4,0.193022817,0
Patient 92767,Doctor 1362,4,0.066638373,0
Patient 92815,Doctor 4402,4,0.098274976,0
Patient 92837,Doctor 3309,4,0.294153064,0
Patient 92878,Doctor 7822,4,0.553522825,0
Patient 92899,Doctor 6001,4,0.137338951,0
Patient 92907,Doctor 8131,4,0.065400638,0
Patient 92913,Doctor 3282,4,0.058240205,0
Patient 92920,Doctor 3504,4,0.200210139,0
Patient 92922,Doctor 5164,4,0.552924454,0
Patient 92974,Doctor 5218,4,0.040546156,0
Patient 93018,Doctor 7266,4,0.027894247,0
Patient 93029,Doctor 1598,4,0.513896048,0
Patient 93061,Doctor 3176,4,0.016470885,0
Patient 93067,Doctor 8741,4,0.182059094,0
Patient 93088,Doctor 3595,4,0.030956693,0
Patient 93182,Doctor 1110,4,0.326674223,0
Patient 93187,Doctor 1993,4,0.20771727,0
Patient 93284,Doctor 1601,4,0.070126973,0
Patient 93291,Doctor 4385,4,0.126607418,0
Patient 93292,Doctor 7082,4,0.023106884,0
Patient 93379,Doctor 2867,4,0.183357611,0
Patient 93391,Doctor 4243,4,0.004354173,0
Patient 93454,Doctor 7822,4,0.544617057,0
Patient 93464,Doctor 5638,4,0.209701449,0
Patient 93478,Doctor 3309,4,0.355712086,0
Patient 93488,Doctor 4649,4,0.014239511,0
Patient 93520,Doctor 7152,4,0.004508925,0
Patient 93538,Doctor 3689,4,0.427645385,0
Patient 93549,Doctor 7267,4,0.371926963,0
Patient 93616,Doctor 6530,4,0.079361342,0
Patient 93661,Doctor 2445,4,0.145438954,0
Patient 93679,Doctor 6545,4,0.134713843,0
Patient 93698,Doctor 2858,4,0.059227552,0
Patient 93708,Doctor 1934,4,0.007319155,0
Patient 93751,Doctor 776,4,0.004024765,0
Patient 93770,Doctor 6002,4,0.137733981,0
Patient 93770,Doctor 7059,4,0.09952534,0
Patient 93833,Doctor 1966,4,0.275947124,0
Patient 93850,Doctor 1966,4,0.113783553,0
Patient 93850,Doctor 4565,4,0.054939665,0
Patient 93860,Doctor 5164,4,0.538109004,0
Patient 93871,Doctor 3915,4,0.086983271,0
Patient 93899,Doctor 8447,4,0.151142865,0
Patient 93916,Doctor 3659,4,0.332201928,0
Patient 93920,Doctor 7246,4,0.167104051,0
Patient 94011,Doctor 2548,4,0.010076234,0
Patient 94048,Doctor 4565,4,0.146424368,0
Patient 94229,Doctor 24,4,0.345620871,0
Patient 94232,Doctor 3309,4,0.099689156,0
Patient 94280,Doctor 2941,4,0.039698664,0
Patient 94319,Doctor 6446,4,0.012834664,0
Patient 94325,Doctor 5137,4,0.132958964,0
Patient 94343,Doctor 7182,4,0.18238385,0
Patient 94367,Doctor 5657,4,0.155286759,0
Patient 94400,Doctor 4385,4,0.13580139,0
Patient 94431,Doctor 6063,4,0.075483181,0
Patient 94461,Doctor 7240,4,0.014301945,0
Patient 94511,Doctor 1850,4,0.051170252,0
Patient 94511,Doctor 8403,4,0.087298021,0
Patient 94606,Doctor 7822,4,0.377223998,0
Patient 94685,Doctor 8656,4,0.036240198,0
Patient 94729,Doctor 1375,4,0.303506225,0
Patient 94731,Doctor 3870,4,0.023490319,0
Patient 94738,Doctor 2562,4,0.184717029,0
Patient 94755,Doctor 1844,4,0.020515906,0
Patient 94763,Doctor 7108,4,0.106244922,0
Patient 94783,Doctor 7822,4,0.551618338,0
Patient 94811,Doctor 7382,4,0.130069479,0
Patient 94928,Doctor 6980,4,0.09614151,0
Patient 94933,Doctor 2445,4,0.046062663,0
Patient 94933,Doctor 7137,4,0.004959299,0
Patient 94940,Doctor 7475,4,0.036228601,0
Patient 94948,Doctor 1506,4,0.172228083,0
Patient 94986,Doctor 6043,4,0.499656022,0
Patient 95051,Doctor 8868,4,0.10964141,0
Patient 95121,Doctor 1966,4,0.523235202,0
Patient 95176,Doctor 5478,4,0.224983186,0
Patient 95253,Doctor 1598,4,0.135724455,0
Patient 95264,Doctor 8463,4,0.220959574,0
Patient 95298,Doctor 8178,4,0.276184291,0
Patient 95306,Doctor 3319,4,0.078080617,0
Patient 95361,Doctor 539,4,0.039724704,0
Patient 95398,Doctor 3813,4,0.036275145,0
Patient 95421,Doctor 6683,4,0.012893016,0
Patient 95440,Doctor 2967,4,0.046079282,0
Patient 95466,Doctor 3925,4,0.036876053,0
Patient 95524,Doctor 5478,4,0.205190241,0
Patient 95535,Doctor 7765,4,0.034814771,0
Patient 95564,Doctor 4194,4,0.073204033,0
Patient 95637,Doctor 5388,4,0.071997792,0
Patient 95753,Doctor 4559,4,0.03178817,0
Patient 95758,Doctor 2967,4,0.065727055,0
Patient 95808,Doctor 6585,4,0.088095717,0
Patient 95818,Doctor 1344,4,0.315449119,0
Patient 95842,Doctor 5478,4,0.217396945,0
Patient 95859,Doctor 5978,4,0.072735161,0
Patient 95909,Doctor 3689,4,0.172020495,0
Patient 95938,Doctor 4813,4,0.316353798,0
Patient 95956,Doctor 6556,4,0.038276955,0
Patient 95989,Doctor 5746,4,0.030472804,0
Patient 96045,Doctor 2419,4,0.129568979,0
Patient 96052,Doctor 8858,4,0.149268985,0
Patient 96190,Doctor 5198,4,0.011986555,0
Patient 96205,Doctor 6060,4,0.061409857,0
Patient 96213,Doctor 8877,4,0.019615019,0
Patient 96279,Doctor 348,4,0.037515953,0
Patient 96279,Doctor 9018,4,0.013756664,0
Patient 96304,Doctor 1983,4,0.069410481,0
Patient 96306,Doctor 947,4,0.092621461,0
Patient 96474,Doctor 8585,4,0.089928545,0
Patient 96525,Doctor 683,4,0.199398309,0
Patient 96565,Doctor 3828,4,0.064357653,0
Patient 96570,Doctor 2952,4,0.328602225,0
Patient 96678,Doctor 6374,4,0.068539105,0
Patient 96881,Doctor 1344,4,0.283415616,0
Patient 96928,Doctor 2323,4,0.110959195,0
Patient 96932,Doctor 1598,4,0.229562312,0
Patient 96944,Doctor 1901,4,0.135454386,0
Patient 96997,Doctor 1344,4,0.274895906,0
Patient 97034,Doctor 1966,4,0.563526452,0
Patient 97071,Doctor 1383,4,0.085552596,0
Patient 97106,Doctor 1598,4,0.357471883,0
Patient 97169,Doctor 8632,4,0.033827771,0
Patient 97212,Doctor 5394,4,0.060656123,0
Patient 97270,Doctor 8440,4,0.129658759,0
Patient 97287,Doctor 1814,4,0.059380535,0
Patient 97318,Doctor 2325,4,0.071526483,0
Patient 97390,Doctor 8463,4,0.50118196,0
Patient 97428,Doctor 7475,4,0.0716433,0
Patient 97467,Doctor 1858,4,0.047638204,0
Patient 97470,Doctor 7746,4,0.258764923,0
Patient 97502,Doctor 1676,4,0.14104259,0
Patient 97503,Doctor 7822,4,0.603422582,0
Patient 97545,Doctor 8798,4,0.007307038,0
